Country,Date,District,Confirmed,Confirmed-total,Deaths,Deaths-total,Recovered,Recovered-total,Imported,Local,New Arrival-T,Cumulative high-risk traveller,Contacts on Follow-up,Contacts discharged,Samples Recieved,Total Tested,Positive,Negative,Average Tests,Age group,Male,Female,Unknown,Local Transmission,Imported
Malawi,21 August 2020,Mchinji,0,59,0,5,4,31,5,54,1,,,,,,,,,,,,,,
Malawi,21 August 2020,Mulanje,0,40,0,1,0,35,12,28,5,,,,,,,,,,,,,,
Malawi,21 August 2020,Mwanza,0,28,0,1,0,23,11,17,3,,,,,,,,,,,,,,
Malawi,21 August 2020,Mwanza PoE,0,205,0,0,0,173,205,0,4,,,,,,,,,,,,,,
Malawi,21 August 2020,Mzimba North,0,541,0,13,4,281,17,524,1,,,,,,,,,,,,,,
Malawi,21 August 2020,Mzimba South,1,136,0,2,0,105,34,102,0,,,,,,,,,,,,,,
Malawi,21 August 2020,Neno,0,58,0,0,0,58,3,55,24,,,,,,,,,,,,,,
Malawi,21 August 2020,Nkhata Bay,0,189,0,2,0,145,33,156,2,,,,,,,,,,,,,,
Malawi,21 August 2020,Nkhotakota,3,65,0,1,6,38,30,35,0,,,,,,,,,,,,,,
Malawi,21 August 2020,Nsanje,0,34,0,1,0,24,24,10,8,,,,,,,,,,,,,,
Malawi,21 August 2020,Ntcheu,0,43,0,1,0,42,28,15,0,,,,,,,,,,,,,,
Malawi,21 August 2020,Ntchisi,0,3,0,0,0,2,0,3,2,,,,,,,,,,,,,,
Malawi,21 August 2020,Phalombe,0,11,0,1,0,8,3,8,9,,,,,,,,,,,,,,
Malawi,21 August 2020,Rumphi,0,32,0,3,0,21,8,24,4,,,,,,,,,,,,,,
Malawi,21 August 2020,Salima,0,47,0,0,0,44,24,23,2,,,,,,,,,,,,,,
Malawi,21 August 2020,Thyolo,0,59,0,1,0,51,26,33,1,,,,,,,,,,,,,,
Malawi,21 August 2020,Zomba,0,150,0,6,3,59,33,117,8,,,,,,,,,,,,,,
Malawi,22 August 2020,Balaka,1,47,0,1,0,36,38,9,1,,,,,,,,,,,,,,
Malawi,22 August 2020,Blantyre,27,1795,1,69,0,802,160,1635,0,,,,,,,,,,,,,,
Malawi,22 August 2020,Chikwawa,0,43,0,0,0,41,23,20,6,,,,,,,,,,,,,,
Malawi,22 August 2020,Chiradzulu,2,38,0,1,0,14,16,22,0,,,,,,,,,,,,,,
Malawi,22 August 2020,Chitipa,0,63,0,3,0,49,6,57,5,,,,,,,,,,,,,,
Malawi,22 August 2020,Dedza,0,50,0,0,0,28,26,24,2,,,,,,,,,,,,,,
Malawi,22 August 2020,Dowa,0,69,0,2,0,56,28,41,3,,,,,,,,,,,,,,
Malawi,22 August 2020,Karonga,0,79,0,4,0,55,13,66,3,,,,,,,,,,,,,,
Malawi,22 August 2020,Kasungu,0,47,0,1,1,38,14,33,2,,,,,,,,,,,,,,
Malawi,22 August 2020,Likoma,0,4,0,2,1,2,0,4,8,,,,,,,,,,,,,,
Malawi,22 August 2020,Lilongwe,0,1207,1,46,53,538,106,1101,1,,,,,,,,,,,,,,
Malawi,22 August 2020,Machinga,0,68,0,0,0,57,58,10,5,,,,,,,,,,,,,,
Malawi,22 August 2020,Mangochi,0,142,0,1,0,128,107,35,4,,,,,,,,,,,,,,
Malawi,22 August 2020,Mchinji,0,59,0,5,2,33,5,54,3,,,,,,,,,,,,,,
Malawi,22 August 2020,Mulanje,0,40,0,1,0,35,12,28,6,,,,,,,,,,,,,,
Malawi,22 August 2020,Mwanza,0,28,,1,,23,11,17,4,,,,,,,,,,,,,,
Malawi,22 August 2020,Mwanza PoE,0,205,,0,,173,205,0,5,,,,,,,,,,,,,,
Malawi,22 August 2020,Mzimba North,0,541,,13,,281,17,524,2,,,,,,,,,,,,,,
Malawi,22 August 2020,Mzimba South,15,151,0,2,0,105,34,117,0,,,,,,,,,,,,,,
Malawi,22 August 2020,Neno,0,58,0,0,0,58,3,55,26,,,,,,,,,,,,,,
Malawi,22 August 2020,Nkhata Bay,2,191,0,2,7,152,33,158,0,,,,,,,,,,,,,,
Malawi,22 August 2020,Nkhotakota,13,78,0,1,0,38,30,48,0,,,,,,,,,,,,,,
Malawi,22 August 2020,Nsanje,0,34,0,1,0,24,24,10,9,,,,,,,,,,,,,,
Malawi,22 August 2020,Ntcheu,0,43,0,1,0,42,28,15,1,,,,,,,,,,,,,,
Malawi,22 August 2020,Ntchisi,0,3,0,0,0,2,0,3,3,,,,,,,,,,,,,,
Malawi,22 August 2020,Phalombe,0,11,0,1,0,8,3,8,10,,,,,,,,,,,,,,
Malawi,22 August 2020,Rumphi,0,32,0,3,0,21,8,24,5,,,,,,,,,,,,,,
Malawi,22 August 2020,Salima,0,47,0,0,0,44,24,23,4,,,,,,,,,,,,,,
Malawi,22 August 2020,Thyolo,0,59,0,1,5,56,26,33,3,,,,,,,,,,,,,,
Malawi,22 August 2020,Zomba,0,150,0,6,0,59,33,117,9,,,,,,,,,,,,,,
Malawi,23 August 2020,Balaka,0,46,0,1,0,36,37,9,1,,,,,,,,,,,,,,
Malawi,23 August 2020,Blantyre,14,1809,0,69,0,802,162,1647,0,,,,,,,,,,,,,,
Malawi,23 August 2020,Chikwawa,1,44,0,0,0,41,24,20,0,,,,,,,,,,,,,,
Malawi,23 August 2020,Chiradzulu,1,39,0,1,0,14,16,23,0,,,,,,,,,,,,,,
Malawi,23 August 2020,Chitipa,0,63,0,3,0,49,6,57,6,,,,,,,,,,,,,,
Malawi,23 August 2020,Dedza,0,50,0,0,0,28,26,24,3,,,,,,,,,,,,,,
Malawi,23 August 2020,Dowa,2,71,0,2,0,56,28,43,0,,,,,,,,,,,,,,
Malawi,23 August 2020,Karonga,0,79,0,4,0,55,13,66,4,,,,,,,,,,,,,,
Malawi,23 August 2020,Kasungu,1,48,0,1,0,38,14,34,0,,,,,,,,,,,,,,
Malawi,23 August 2020,Likoma,0,4,0,2,0,2,0,4,9,,,,,,,,,,,,,,
Malawi,23 August 2020,Lilongwe,13,1220,0,46,0,538,106,1114,0,,,,,,,,,,,,,,
Malawi,23 August 2020,Machinga,0,69,0,0,0,57,59,10,6,,,,,,,,,,,,,,
Malawi,23 August 2020,Mangochi,0,142,0,1,0,128,107,35,5,,,,,,,,,,,,,,
Malawi,23 August 2020,Mchinji,0,59,0,5,0,33,5,54,4,,,,,,,,,,,,,,
Malawi,23 August 2020,Mulanje,0,40,0,1,0,35,12,28,7,,,,,,,,,,,,,,
Malawi,23 August 2020,Mwanza,0,28,0,1,0,23,11,17,5,,,,,,,,,,,,,,
Malawi,23 August 2020,Mwanza PoE,0,205,0,0,0,173,205,0,6,,,,,,,,,,,,,,
Malawi,23 August 2020,Mzimba North,0,541,0,13,0,281,17,524,3,,,,,,,,,,,,,,
Malawi,23 August 2020,Mzimba South,0,151,0,2,0,105,34,117,1,,,,,,,,,,,,,,
Malawi,23 August 2020,Neno,0,58,0,0,0,58,3,55,27,,,,,,,,,,,,,,
Malawi,23 August 2020,Nkhata Bay,0,191,0,2,14,166,33,158,1,,,,,,,,,,,,,,
Malawi,23 August 2020,Nkhotakota,0,78,0,1,0,38,30,48,1,,,,,,,,,,,,,,
Malawi,23 August 2020,Nsanje,0,34,0,1,0,24,24,10,10,,,,,,,,,,,,,,
Malawi,23 August 2020,Ntcheu,0,43,0,1,0,42,28,15,2,,,,,,,,,,,,,,
Malawi,23 August 2020,Ntchisi,0,3,0,0,0,2,0,3,4,,,,,,,,,,,,,,
Malawi,23 August 2020,Phalombe,0,11,0,1,0,8,3,8,11,,,,,,,,,,,,,,
Malawi,23 August 2020,Rumphi,0,32,0,3,0,21,8,24,6,,,,,,,,,,,,,,
Malawi,23 August 2020,Salima,0,47,0,0,0,44,24,23,5,,,,,,,,,,,,,,
Malawi,23 August 2020,Thyolo,0,59,0,1,0,56,26,33,4,,,,,,,,,,,,,,
Malawi,23 August 2020,Zomba,0,150,0,6,0,59,33,117,10,,,,,,,,,,,,,,
Malawi,24 August 2020,Balaka,0,47,0,1,0,36,38,9,2,,,,,,,,,,,,,,
Malawi,24 August 2020,Blantyre,4,1813,1,70,0,802,162,1651,0,,,,,,,,,,,,,,
Malawi,24 August 2020,Chikwawa,0,44,0,0,0,41,24,20,1,,,,,,,,,,,,,,
Malawi,24 August 2020,Chiradzulu,0,39,0,1,0,14,16,23,1,,,,,,,,,,,,,,
Malawi,24 August 2020,Chitipa,0,63,0,3,0,49,6,57,7,,,,,,,,,,,,,,
Malawi,24 August 2020,Dedza,0,50,0,0,0,28,26,24,4,,,,,,,,,,,,,,
Malawi,24 August 2020,Dowa,0,71,0,2,0,56,28,43,1,,,,,,,,,,,,,,
Malawi,24 August 2020,Karonga,0,79,0,4,0,55,13,66,5,,,,,,,,,,,,,,
Malawi,24 August 2020,Kasungu,0,48,0,1,1,39,14,34,1,,,,,,,,,,,,,,
Malawi,24 August 2020,Likoma,0,4,0,2,0,2,0,4,10,,,,,,,,,,,,,,
Malawi,24 August 2020,Lilongwe,1,1221,0,46,0,538,106,1115,0,,,,,,,,,,,,,,
Malawi,24 August 2020,Machinga,0,68,0,0,0,57,58,10,7,,,,,,,,,,,,,,
Malawi,24 August 2020,Mangochi,0,142,0,1,0,128,107,35,6,,,,,,,,,,,,,,
Malawi,24 August 2020,Mchinji,0,59,0,5,0,33,5,54,5,,,,,,,,,,,,,,
Malawi,24 August 2020,Mulanje,0,40,0,1,0,35,12,28,8,,,,,,,,,,,,,,
Malawi,24 August 2020,Mwanza,0,28,0,1,0,23,11,17,6,,,,,,,,,,,,,,
Malawi,24 August 2020,Mwanza PoE,0,205,0,0,32,205,205,0,7,,,,,,,,,,,,,,
Malawi,24 August 2020,Mzimba North,0,541,0,13,3,284,17,524,4,,,,,,,,,,,,,,
Malawi,24 August 2020,Mzimba South,0,151,0,2,10,115,34,117,2,,,,,,,,,,,,,,
Malawi,24 August 2020,Neno,0,58,0,0,0,58,3,55,28,,,,,,,,,,,,,,
Malawi,24 August 2020,Nkhata Bay,0,191,0,2,0,166,33,158,2,,,,,,,,,,,,,,
Malawi,24 August 2020,Nkhotakota,0,78,0,1,0,38,30,48,2,,,,,,,,,,,,,,
Malawi,24 August 2020,Nsanje,0,34,0,1,0,24,24,10,11,,,,,,,,,,,,,,
Malawi,24 August 2020,Ntcheu,0,43,0,1,0,42,28,15,3,,,,,,,,,,,,,,
Malawi,24 August 2020,Ntchisi,0,3,0,0,0,2,0,3,5,,,,,,,,,,,,,,
Malawi,24 August 2020,Phalombe,0,11,0,1,0,8,3,8,12,,,,,,,,,,,,,,
Malawi,24 August 2020,Rumphi,0,32,0,3,0,21,8,24,7,,,,,,,,,,,,,,
Malawi,24 August 2020,Salima,0,47,0,0,0,44,24,23,6,,,,,,,,,,,,,,
Malawi,24 August 2020,Thyolo,0,59,0,1,0,56,26,33,5,,,,,,,,,,,,,,
Malawi,24 August 2020,Zomba,0,150,0,6,1,60,33,117,11,,,,,,,,,,,,,,
Malawi,25 August 2020,Balaka,0,47,0,1,0,36,38,9,3,,,,,,,,,,,,,,
Malawi,25 August 2020,Blantyre,0,1813,1,71,0,802,162,1651,1,,,,,,,,,,,,,,
Malawi,25 August 2020,Chikwawa,0,44,0,0,0,41,24,20,2,,,,,,,,,,,,,,
Malawi,25 August 2020,Chiradzulu,0,39,0,1,0,14,16,23,2,,,,,,,,,,,,,,
Malawi,25 August 2020,Chitipa,0,63,0,3,0,49,6,57,8,,,,,,,,,,,,,,
Malawi,25 August 2020,Dedza,0,50,0,0,0,28,26,24,5,,,,,,,,,,,,,,
Malawi,25 August 2020,Dowa,0,71,0,2,2,58,28,43,2,,,,,,,,,,,,,,
Malawi,25 August 2020,Karonga,0,79,0,4,0,55,13,66,6,,,,,,,,,,,,,,
Malawi,25 August 2020,Kasungu,0,48,0,1,0,39,14,34,2,,,,,,,,,,,,,,
Malawi,25 August 2020,Likoma,0,4,0,2,0,2,0,4,11,,,,,,,,,,,,,,
Malawi,25 August 2020,Lilongwe,2,1223,0,46,0,538,106,1117,0,,,,,,,,,,,,,,
Malawi,25 August 2020,Machinga,0,68,0,0,0,57,58,10,8,,,,,,,,,,,,,,
Malawi,25 August 2020,Mangochi,0,142,0,1,0,128,107,35,7,,,,,,,,,,,,,,
Malawi,25 August 2020,Mchinji,2,61,0,5,2,35,5,56,0,,,,,,,,,,,,,,
Malawi,25 August 2020,Mulanje,0,40,0,1,0,35,12,28,9,,,,,,,,,,,,,,
Malawi,25 August 2020,Mwanza,0,28,0,1,0,23,11,17,7,,,,,,,,,,,,,,
Malawi,25 August 2020,Mwanza PoE,0,205,0,0,0,205,205,0,8,,,,,,,,,,,,,,
Malawi,25 August 2020,Mzimba ,0,151,0,2,0,115,34,117,3,,,,,,,,,,,,,,
Malawi,25 August 2020,Mzimba North,0,541,0,13,0,284,17,524,5,,,,,,,,,,,,,,
Malawi,25 August 2020,Neno,0,58,0,0,0,58,3,55,29,,,,,,,,,,,,,,
Malawi,25 August 2020,Nkhata Bay,0,191,0,2,0,166,33,158,3,,,,,,,,,,,,,,
Malawi,25 August 2020,Nkhotakota,0,78,0,1,0,38,30,48,3,,,,,,,,,,,,,,
Malawi,25 August 2020,Nsanje,0,34,0,1,0,24,24,10,12,,,,,,,,,,,,,,
Malawi,25 August 2020,Ntcheu,0,43,0,1,0,42,28,15,4,,,,,,,,,,,,,,
Malawi,25 August 2020,Ntchisi,0,3,0,0,0,2,0,3,6,,,,,,,,,,,,,,
Malawi,25 August 2020,Phalombe,0,11,0,1,0,8,3,8,13,,,,,,,,,,,,,,
Malawi,25 August 2020,Rumphi,0,32,0,3,0,21,8,24,8,,,,,,,,,,,,,,
Malawi,25 August 2020,Salima,0,47,0,0,2,46,24,23,7,,,,,,,,,,,,,,
Malawi,25 August 2020,Thyolo,0,59,0,1,0,56,26,33,6,,,,,,,,,,,,,,
Malawi,25 August 2020,Zomba,0,150,0,6,1,61,33,117,12,,,,,,,,,,,,,,
Malawi,26 August 2020,Balaka,0,47,0,1,0,36,38,9,4,,,,,,,,,,,,,,
Malawi,26 August 2020,Blantyre,21,1834,0,71,0,802,162,1672,0,,,,,,,,,,,,,,
Malawi,26 August 2020,Chikwawa,0,44,0,0,1,42,24,20,3,,,,,,,,,,,,,,
Malawi,26 August 2020,Chiradzulu,0,39,0,1,0,14,16,23,3,,,,,,,,,,,,,,
Malawi,26 August 2020,Chitipa,0,63,0,3,0,49,6,57,9,,,,,,,,,,,,,,
Malawi,26 August 2020,Dedza,0,50,0,0,0,28,26,24,6,,,,,,,,,,,,,,
Malawi,26 August 2020,Dowa,4,75,1,3,0,58,31,44,0,,,,,,,,,,,,,,
Malawi,26 August 2020,Karonga,2,81,0,4,0,55,13,68,0,,,,,,,,,,,,,,
Malawi,26 August 2020,Kasungu,0,48,0,1,0,39,14,34,3,,,,,,,,,,,,,,
Malawi,26 August 2020,Likoma,0,4,0,2,0,2,0,4,12,,,,,,,,,,,,,,
Malawi,26 August 2020,Lilongwe,23,1246,2,48,7,545,106,1140,0,,,,,,,,,,,,,,
Malawi,26 August 2020,Machinga,0,68,0,0,2,59,58,10,9,,,,,,,,,,,,,,
Malawi,26 August 2020,Mangochi,1,143,0,1,2,130,108,35,0,,,,,,,,,,,,,,
Malawi,26 August 2020,Mchinji,0,61,0,5,0,35,5,56,1,,,,,,,,,,,,,,
Malawi,26 August 2020,Mulanje,0,40,0,1,0,35,12,28,10,,,,,,,,,,,,,,
Malawi,26 August 2020,Mwanza,0,28,0,1,3,26,11,17,8,,,,,,,,,,,,,,
Malawi,26 August 2020,Mwanza PoE,0,204,0,0,0,204,204,0,9,,,,,,,,,,,,,,
Malawi,26 August 2020,Mzimba North,0,541,0,13,0,284,17,524,6,,,,,,,,,,,,,,
Malawi,26 August 2020,Mzimba South,0,151,0,2,1,116,34,117,4,,,,,,,,,,,,,,
Malawi,26 August 2020,Neno,0,58,0,0,0,58,3,55,30,,,,,,,,,,,,,,
Malawi,26 August 2020,Nkhata Bay,0,191,0,2,1,167,33,158,4,,,,,,,,,,,,,,
Malawi,26 August 2020,Nkhotakota,0,78,0,1,0,38,30,48,4,,,,,,,,,,,,,,
Malawi,26 August 2020,Nsanje,0,34,0,1,0,24,24,10,13,,,,,,,,,,,,,,
Malawi,26 August 2020,Ntcheu,0,43,0,1,0,42,28,15,5,,,,,,,,,,,,,,
Malawi,26 August 2020,Ntchisi,0,4,0,0,0,2,1,3,7,,,,,,,,,,,,,,
Malawi,26 August 2020,Phalombe,0,11,0,1,0,8,3,8,14,,,,,,,,,,,,,,
Malawi,26 August 2020,Rumphi,0,32,0,3,0,21,8,24,9,,,,,,,,,,,,,,
Malawi,26 August 2020,Salima,0,47,0,0,0,46,24,23,8,,,,,,,,,,,,,,
Malawi,26 August 2020,Thyolo,0,59,0,1,0,56,26,33,7,,,,,,,,,,,,,,
Malawi,26 August 2020,Zomba,0,150,0,6,2,63,33,117,13,,,,,,,,,,,,,,
Malawi,27 August 2020,Balaka,0,47,0,1,0,36,38,9,5,,,,,,,,,,,,,,
Malawi,27 August 2020,Blantyre,7,1840,0,71,0,802,162,1678,0,,,,,,,,,,,,,,
Malawi,27 August 2020,Chikwawa,0,44,0,0,0,42,24,20,4,,,,,,,,,,,,,,
Malawi,27 August 2020,Chiradzulu,0,39,0,1,0,15,16,23,4,,,,,,,,,,,,,,
Malawi,27 August 2020,Chitipa,1,64,0,3,11,60,6,58,0,,,,,,,,,,,,,,
Malawi,27 August 2020,Dedza,0,50,0,0,0,28,26,24,7,,,,,,,,,,,,,,
Malawi,27 August 2020,Dowa,0,75,0,3,2,60,31,44,1,,,,,,,,,,,,,,
Malawi,27 August 2020,Karonga,1,82,0,4,0,55,13,69,0,,,,,,,,,,,,,,
Malawi,27 August 2020,Kasungu,0,48,0,1,0,39,14,34,4,,,,,,,,,,,,,,
Malawi,27 August 2020,Likoma,0,4,0,2,0,2,0,4,13,,,,,,,,,,,,,,
Malawi,27 August 2020,Lilongwe,2,1248,0,48,0,545,106,1142,0,,,,,,,,,,,,,,
Malawi,27 August 2020,Machinga,0,68,0,0,0,59,58,10,10,,,,,,,,,,,,,,
Malawi,27 August 2020,Mangochi,0,143,0,1,0,130,108,35,1,,,,,,,,,,,,,,
Malawi,27 August 2020,Mchinji,2,63,0,5,1,36,5,58,0,,,,,,,,,,,,,,
Malawi,27 August 2020,Mulanje,0,40,0,1,0,35,12,28,11,,,,,,,,,,,,,,
Malawi,27 August 2020,Mwanza,0,28,0,1,0,26,11,17,9,,,,,,,,,,,,,,
Malawi,27 August 2020,Mwanza PoE,0,204,0,0,0,204,204,0,10,,,,,,,,,,,,,,
Malawi,27 August 2020,Mzimba ,0,151,0,2,0,116,34,117,5,,,,,,,,,,,,,,
Malawi,27 August 2020,Mzimba North,6,547,0,13,5,289,17,530,0,,,,,,,,,,,,,,
Malawi,27 August 2020,Neno,0,58,0,0,0,58,3,55,31,,,,,,,,,,,,,,
Malawi,27 August 2020,Nkhata Bay,0,191,0,2,0,167,33,158,5,,,,,,,,,,,,,,
Malawi,27 August 2020,Nkhotakota,3,81,0,1,15,53,30,51,0,,,,,,,,,,,,,,
Malawi,27 August 2020,Nsanje,0,34,0,1,0,24,24,10,14,,,,,,,,,,,,,,
Malawi,27 August 2020,Ntcheu,0,43,0,1,0,42,28,15,6,,,,,,,,,,,,,,
Malawi,27 August 2020,Ntchisi,0,4,0,0,0,2,1,3,8,,,,,,,,,,,,,,
Malawi,27 August 2020,Phalombe,0,11,0,1,0,8,3,8,15,,,,,,,,,,,,,,
Malawi,27 August 2020,Rumphi,0,32,0,3,0,21,8,24,10,,,,,,,,,,,,,,
Malawi,27 August 2020,Salima,0,47,0,0,1,47,24,23,9,,,,,,,,,,,,,,
Malawi,27 August 2020,Thyolo,0,60,0,1,1,57,26,34,8,,,,,,,,,,,,,,
Malawi,27 August 2020,Zomba,0,150,0,6,0,63,33,117,14,,,,,,,,,,,,,,
Malawi,28 August 2020,Balaka,0,47,0,1,0,36,38,9,6,,,,,,,,,,,,,,
Malawi,28 August 2020,Blantyre,4,1844,0,71,0,802,162,1682,0,,,,,,,,,,,,,,
Malawi,28 August 2020,Chikwawa,0,44,0,0,0,42,24,20,5,,,,,,,,,,,,,,
Malawi,28 August 2020,Chiradzulu,1,44,0,1,8,23,17,27,0,,,,,,,,,,,,,,
Malawi,28 August 2020,Chitipa,0,64,0,3,0,60,6,58,1,,,,,,,,,,,,,,
Malawi,28 August 2020,Dedza,0,50,0,0,0,28,26,24,8,,,,,,,,,,,,,,
Malawi,28 August 2020,Dowa,0,71,0,3,0,60,31,40,2,,,,,,,,,,,,,,
Malawi,28 August 2020,Karonga,0,82,0,4,9,64,13,69,1,,,,,,,,,,,,,,
Malawi,28 August 2020,Kasungu,0,48,0,1,0,39,14,34,5,,,,,,,,,,,,,,
Malawi,28 August 2020,Likoma,0,4,0,2,0,2,0,4,14,,,,,,,,,,,,,,
Malawi,28 August 2020,Lilongwe,18,1266,1,49,0,545,106,1160,0,,,,,,,,,,,,,,
Malawi,28 August 2020,Machinga,1,69,0,0,0,59,59,10,0,,,,,,,,,,,,,,
Malawi,28 August 2020,Mangochi,1,144,0,1,0,130,109,35,0,,,,,,,,,,,,,,
Malawi,28 August 2020,Mchinji,0,63,0,5,0,36,5,58,1,,,,,,,,,,,,,,
Malawi,28 August 2020,Mulanje,0,40,0,1,4,39,12,28,12,,,,,,,,,,,,,,
Malawi,28 August 2020,Mwanza,0,28,0,1,0,26,11,17,10,,,,,,,,,,,,,,
Malawi,28 August 2020,Mwanza PoE,0,204,0,0,0,204,204,0,11,,,,,,,,,,,,,,
Malawi,28 August 2020,Mzimba ,0,151,0,2,0,116,34,117,6,,,,,,,,,,,,,,
Malawi,28 August 2020,Mzimba North,0,547,0,13,1,290,17,530,1,,,,,,,,,,,,,,
Malawi,28 August 2020,Neno,0,58,0,0,0,58,3,55,32,,,,,,,,,,,,,,
Malawi,28 August 2020,Nkhata Bay,0,191,0,2,0,167,33,158,6,,,,,,,,,,,,,,
Malawi,28 August 2020,Nkhotakota,0,81,0,1,0,53,30,51,1,,,,,,,,,,,,,,
Malawi,28 August 2020,Nsanje,0,34,0,1,0,24,24,10,15,,,,,,,,,,,,,,
Malawi,28 August 2020,Ntcheu,1,44,0,1,0,42,29,15,0,,,,,,,,,,,,,,
Malawi,28 August 2020,Ntchisi,0,4,0,0,0,2,1,3,9,,,,,,,,,,,,,,
Malawi,28 August 2020,Phalombe,0,11,0,1,0,8,3,8,16,,,,,,,,,,,,,,
Malawi,28 August 2020,Rumphi,0,32,0,3,0,21,8,24,11,,,,,,,,,,,,,,
Malawi,28 August 2020,Salima,1,48,0,0,0,47,25,23,0,,,,,,,,,,,,,,
Malawi,28 August 2020,Thyolo,0,60,0,1,0,57,26,34,9,,,,,,,,,,,,,,
Malawi,28 August 2020,Zomba,0,150,0,6,0,63,33,117,15,,,,,,,,,,,,,,
Malawi,29 August 2020,Balaka,0,47,0,1,0,36,38,9,7,,,,,,,,,,,,,,
Malawi,29 August 2020,Blantyre,4,1848,0,71,0,802,163,1685,0,,,,,,,,,,,,,,
Malawi,29 August 2020,Chikwawa,0,44,0,0,0,42,24,20,6,,,,,,,,,,,,,,
Malawi,29 August 2020,Chiradzulu,0,44,0,1,0,23,17,27,1,,,,,,,,,,,,,,
Malawi,29 August 2020,Chitipa,0,64,0,3,0,60,6,58,2,,,,,,,,,,,,,,
Malawi,29 August 2020,Dedza,0,50,0,0,0,28,26,24,9,,,,,,,,,,,,,,
Malawi,29 August 2020,Dowa,0,71,0,3,0,60,31,40,4,,,,,,,,,,,,,,
Malawi,29 August 2020,Karonga,0,82,0,4,0,64,13,69,2,,,,,,,,,,,,,,
Malawi,29 August 2020,Kasungu,0,48,0,1,0,39,14,34,6,,,,,,,,,,,,,,
Malawi,29 August 2020,Likoma,0,4,0,2,0,2,0,4,15,,,,,,,,,,,,,,
Malawi,29 August 2020,Lilongwe,0,1266,0,49,0,545,107,1159,1,,,,,,,,,,,,,,
Malawi,29 August 2020,Machinga,0,69,0,0,0,59,59,10,2,,,,,,,,,,,,,,
Malawi,29 August 2020,Mangochi,0,144,0,1,0,130,109,35,1,,,,,,,,,,,,,,
Malawi,29 August 2020,Mchinji,0,63,0,5,0,36,5,58,2,,,,,,,,,,,,,,
Malawi,29 August 2020,Mulanje,0,40,0,1,0,39,12,28,13,,,,,,,,,,,,,,
Malawi,29 August 2020,Mwanza,0,28,0,1,0,26,11,17,11,,,,,,,,,,,,,,
Malawi,29 August 2020,Mwanza PoE,0,204,0,0,0,204,204,0,12,,,,,,,,,,,,,,
Malawi,29 August 2020,Mzimba ,0,151,0,2,0,116,34,117,7,,,,,,,,,,,,,,
Malawi,29 August 2020,Mzimba North,0,547,0,13,0,290,17,530,2,,,,,,,,,,,,,,
Malawi,29 August 2020,Neno,0,58,0,0,0,58,3,55,33,,,,,,,,,,,,,,
Malawi,29 August 2020,Nkhata Bay,0,191,0,2,0,167,33,158,7,,,,,,,,,,,,,,
Malawi,29 August 2020,Nkhotakota,1,82,0,1,0,53,30,52,0,,,,,,,,,,,,,,
Malawi,29 August 2020,Nsanje,0,34,0,1,0,24,24,10,16,,,,,,,,,,,,,,
Malawi,29 August 2020,Ntcheu,0,44,0,1,0,42,29,15,1,,,,,,,,,,,,,,
Malawi,29 August 2020,Ntchisi,0,4,0,0,0,2,0,4,10,,,,,,,,,,,,,,
Malawi,29 August 2020,Phalombe,0,11,0,1,0,8,3,8,17,,,,,,,,,,,,,,
Malawi,29 August 2020,Rumphi,0,32,0,3,0,21,8,24,12,,,,,,,,,,,,,,
Malawi,29 August 2020,Salima,0,48,0,0,0,47,25,23,1,,,,,,,,,,,,,,
Malawi,29 August 2020,Thyolo,0,60,0,1,0,57,26,34,10,,,,,,,,,,,,,,
Malawi,29 August 2020,Zomba,0,150,0,6,0,63,33,117,16,,,,,,,,,,,,,,
Malawi,30 August 2020,Balaka,1,48,0,1,0,36,38,10,0,,,,,,,,,,,,,,
Malawi,30 August 2020,Blantyre,1,1849,0,71,0,802,163,1686,0,,,,,,,,,,,,,,
Malawi,30 August 2020,Chikwawa,0,44,0,0,0,42,24,20,7,,,,,,,,,,,,,,
Malawi,30 August 2020,Chiradzulu,0,44,0,1,0,23,17,27,2,,,,,,,,,,,,,,
Malawi,30 August 2020,Chitipa,0,64,0,3,0,60,6,58,3,,,,,,,,,,,,,,
Malawi,30 August 2020,Dedza,0,50,0,0,0,28,26,24,10,,,,,,,,,,,,,,
Malawi,30 August 2020,Dowa,2,73,0,3,0,60,31,42,0,,,,,,,,,,,,,,
Malawi,30 August 2020,Karonga,0,82,0,4,0,64,13,69,3,,,,,,,,,,,,,,
Malawi,30 August 2020,Kasungu,0,48,0,1,0,39,14,34,7,,,,,,,,,,,,,,
Malawi,30 August 2020,Likoma,0,4,0,2,0,2,,4,16,,,,,,,,,,,,,,
Malawi,30 August 2020,Lilongwe,1,1267,0,49,0,545,107,1160,0,,,,,,,,,,,,,,
Malawi,30 August 2020,Machinga,0,69,0,0,0,59,59,10,3,,,,,,,,,,,,,,
Malawi,30 August 2020,Mangochi,0,144,0,1,4,134,109,35,2,,,,,,,,,,,,,,
Malawi,30 August 2020,Mchinji,0,63,0,5,0,36,5,58,3,,,,,,,,,,,,,,
Malawi,30 August 2020,Mulanje,0,40,0,1,0,39,12,28,14,,,,,,,,,,,,,,
Malawi,30 August 2020,Mwanza,0,28,0,1,0,26,11,17,12,,,,,,,,,,,,,,
Malawi,30 August 2020,Mwanza PoE,0,204,0,0,0,204,204,0,13,,,,,,,,,,,,,,
Malawi,30 August 2020,Mzimba North,0,547,0,13,0,290,17,530,3,,,,,,,,,,,,,,
